date;location;product;balance;value
2023-01-16;841;35416;1;5.79
2023-01-16;841;21141;1;25.98
2023-01-16;841;15589;2;52.3
2023-01-16;841;51957;5;29.45
2023-01-16;841;35772;0;0
2023-01-16;841;36857;1;2.27
2023-01-12;1314;62364;1;31.12
2023-01-19;1314;57912;1;10.84
2023-01-19;1314;62782;0;0
2023-01-19;1314;51957;4;48.92
2023-01-19;1314;15589;0;0
2023-01-19;1314;35416;5;49.5
2023-01-19;1314;21141;1;31.14
2023-01-19;1314;35772;0;0
2023-01-12;1314;57912;1;10.84
2023-01-12;1314;51957;4;48.92
2023-01-12;1314;62782;0;0
2023-01-12;1314;15589;1;31.69
2023-01-12;1314;35416;5;49.5
2023-01-12;1314;21141;0;0
2023-01-12;1314;35772;0;0
2023-10-20;841;57912;1;8.32
2023-10-20;841;15590;1;31.08
2023-10-20;841;62782;3;21.03
2023-10-20;841;48812;1;5.98
2023-10-20;841;42076;1;8.56
2023-10-20;841;48813;3;14.97
2023-10-20;841;35416;1;10.74
2023-10-20;841;55917;1;9.01
2023-10-20;841;15589;5;120.45
2023-10-20;841;21141;3;69.12
2023-10-20;841;51957;2;11.42
2023-10-20;841;35772;3;35.79
2023-10-20;841;1439;2;30.2
2023-10-20;841;18064;23;51.75
2023-10-20;841;9607;5;40
2023-10-20;841;36857;3;5.4
2023-10-20;841;20635;2;46.74
2023-10-20;841;58701;1;42.86
2023-10-20;841;31330;1;51.5
2023-10-25;1314;57912;1;12.61
2023-10-25;1314;62782;1;13.61
2023-10-25;1314;51957;1;12.3
2023-10-25;1314;15590;3;121.35
2023-01-20;1314;18064;201;781.89
2023-01-20;1314;9607;24;308.88
2023-01-20;1314;1439;6;110.4
2023-01-20;1314;36857;22;77.88
2023-01-20;1314;5345;2;16.08
2023-01-20;1314;13315;3;132.21
2023-01-20;1314;44217;2;78.6
2023-01-20;1314;58701;2;103.34
2023-01-20;1314;20635;7;207.69
2023-01-20;1314;31330;5;325.4
2023-11-24;1314;1439;6;112.62
2023-11-24;1314;36857;4;13.28
2023-11-24;1314;5345;12;100.32
2023-11-24;1314;58701;1;51.67
2023-11-24;1314;20635;3;90.18
2023-11-24;1314;31330;6;394.86
2023-11-24;1314;13315;0;0
2023-11-24;1314;44217;3;125.31
2023-11-24;1314;62782;1;13.61
2023-11-24;1314;51957;1;12.37
2023-11-24;1314;15589;9;265.41
2023-11-24;1314;21141;6;180.78
2023-11-24;1314;35416;3;44.67
2023-11-24;1314;48812;3;27.57
2023-11-24;1314;48813;4;31.32
2023-11-24;1314;15590;3;121.35
2023-11-24;1314;18064;99;385.11
2023-11-24;1314;9607;15;199.95
2023-10-05;841;57912;1;8.32
2023-10-05;841;15590;1;31.08
2023-10-05;841;62782;3;21.03
2023-10-05;841;48812;1;5.98
2023-10-05;841;42076;1;8.56
2023-10-05;841;35416;1;10.74
2023-10-05;841;55917;1;9.01
2023-10-05;841;15589;3;72.36
2023-10-05;841;21141;3;67.2
2023-10-05;841;48813;3;14.97
2023-10-05;841;51957;3;17.13
2023-10-05;841;35772;3;35.79
2023-10-05;841;1439;2;30.2
2023-10-05;841;18064;8;18
2023-10-05;841;9607;4;32
2023-10-05;841;36857;4;6.84
2023-10-05;841;20635;2;46.74
2023-10-05;841;58701;1;42.86
2023-10-05;841;31330;1;51.5
2023-01-14;841;57912;1;8.62
2023-01-14;841;15590;1;31.08
2023-01-14;841;62782;2;11.96
2023-01-14;841;35416;1;5.79
2023-01-14;841;21141;1;25.98
2023-01-14;841;15589;2;52.3
2023-01-14;841;51957;5;29.45
2023-01-14;841;35772;0;0
2023-01-14;841;36857;1;2.27
2023-11-13;841;57912;1;8.32
2023-11-13;841;15590;1;31.08
2023-11-13;841;62782;3;21.03
2023-11-13;841;48812;1;5.98
2023-11-13;841;48813;3;14.97
2023-11-13;841;42076;1;8.56
2023-11-13;841;35772;3;35.79
2023-11-13;841;55917;1;9.01
2023-11-13;841;35416;1;10.74
2023-11-13;841;51957;2;11.42
2023-11-13;841;15589;4;96.36
2023-11-13;841;21141;2;46.08
2023-11-13;841;1439;2;30.2
2023-11-13;841;18064;11;24.75
2023-11-13;841;9607;6;48.48
2023-11-13;841;36857;3;5.4
2023-11-13;841;20635;1;23.37
2023-11-13;841;58701;1;42.86
2023-11-13;841;31330;1;51.5
2023-01-20;841;57912;1;8.62
2023-01-20;841;15590;1;31.08
2023-01-20;841;62782;2;11.96
2023-01-20;841;35416;1;5.79
2023-01-20;841;21141;1;25.98
2023-01-20;841;15589;2;52.3
2023-01-20;841;51957;5;29.45
2023-01-20;841;35772;0;0
2023-10-10;841;57912;1;8.32
2023-10-10;841;15590;1;31.08
2023-10-10;841;62782;3;21.03
2023-10-10;841;48812;1;5.98
2023-10-10;841;42076;1;8.56
2023-10-10;841;35416;0;0
2023-10-10;841;48813;3;14.97
2023-10-10;841;55917;1;9.01
2023-10-10;841;15589;4;96.4
2023-10-10;841;21141;3;67.2
2023-10-10;841;51957;3;17.13
2023-10-10;841;35772;3;35.79
2023-10-10;841;1439;2;30.2
2023-10-10;841;18064;5;11.25
2023-10-10;841;9607;4;32
2023-10-10;841;36857;3;5.13
2023-10-10;841;20635;2;46.74
2023-10-10;841;58701;1;42.86
2023-10-10;841;31330;1;51.5
2023-10-10;1314;57912;1;12.61
2023-10-10;1314;62782;1;13.61
2023-10-10;1314;51957;1;12.3
2023-10-10;1314;15590;3;121.35
2023-10-10;1314;15589;9;265.41
2023-10-10;1314;21141;8;241.6
2023-10-10;1314;35416;2;29.84
2023-10-10;1314;48812;4;36.76
2023-10-10;1314;48813;4;29.64
2023-01-13;1314;57912;1;10.84
2023-11-11;841;57912;1;8.32
2023-11-11;841;15590;1;31.08
2023-11-11;841;62782;3;21.03
2023-11-11;841;48812;1;5.98
2023-11-11;841;48813;3;14.97
2023-11-11;841;42076;1;8.56
2023-11-11;841;35772;3;35.79
2023-11-11;841;55917;1;9.01
2023-11-11;841;35416;1;10.74
2023-11-11;841;51957;2;11.42
2023-11-11;841;15589;4;96.36
2023-11-11;841;21141;2;46.08
2023-11-11;841;1439;2;30.2
2023-01-05;841;57912;1;8.62
2023-01-05;841;15590;1;31.08
2023-01-05;841;62782;2;11.96
2023-01-05;841;35416;1;5.79
2023-01-05;841;21141;1;25.98
2023-01-05;841;15589;1;25.58
2023-01-05;841;51957;5;29.45
2023-01-05;841;35772;0;0
2023-01-05;841;36857;1;2.27
2023-01-05;1314;18064;167;649.63
2023-01-05;1314;9607;17;218.79
2023-01-05;1314;1439;1;18.4
2023-01-05;1314;36857;24;84.96
2023-01-05;1314;5345;2;16.08
2023-01-05;1314;13315;3;132.21
2023-01-05;1314;44217;2;78.6
2023-01-05;1314;58701;2;103.34
2023-01-05;1314;20635;6;178.02
2023-01-05;1314;31330;5;325.4
2023-10-25;1314;58701;1;51.67
2023-10-25;1314;20635;8;240.72
2023-10-25;1314;31330;6;394.86
2023-10-25;1314;13315;2;89.52
2023-10-25;1314;44217;4;167.08
2023-10-25;1314;15589;14;412.86
2023-10-25;1314;21141;9;271.17
2023-10-25;1314;35416;5;74.45
2023-10-25;1314;48812;3;27.57
2023-10-25;1314;48813;4;30.48
2023-10-25;1314;18064;185;719.65
2023-10-25;1314;9607;18;237.42
2023-10-25;1314;1439;2;37.84
2023-10-25;1314;36857;9;29.43
2023-10-25;1314;5345;11;91.41
2023-01-10;1314;62364;1;31.12
2023-01-02;841;18064;22;51.48
2023-01-02;841;9607;10;80
2023-01-02;841;5345;3;14.97
2023-01-02;841;1439;3;44.76
2023-01-02;841;31330;1;50.39
2023-01-02;841;58701;1;42.8
2023-01-02;841;20635;3;69.27
2023-11-03;1314;18064;151;587.39
2023-11-03;1314;9607;15;197.85
2023-11-03;1314;1439;2;37.84
2023-11-03;1314;36857;9;29.43
2023-11-03;1314;5345;12;99.72
2023-11-03;1314;58701;1;51.67
2023-11-03;1314;20635;8;240.48
2023-11-03;1314;31330;6;394.86
2023-11-03;1314;13315;2;89.52
2023-11-03;1314;44217;4;167.08
2023-11-03;1314;62782;1;13.61
2023-11-03;1314;51957;0;0
2023-11-03;1314;15589;13;383.37
2023-11-03;1314;21141;9;271.17
2023-11-03;1314;35416;7;104.23
2023-11-03;1314;48812;3;27.57
2023-11-03;1314;48813;4;30.48
2023-11-03;1314;15590;2;80.9
2023-10-02;1314;20635;6;180.6
2023-10-02;1314;31330;2;132.04
2023-10-02;1314;13315;3;134.28
2023-10-02;1314;44217;3;125.31
2023-01-02;1314;57912;1;10.84
2023-01-02;1314;51957;4;48.92
2023-01-02;1314;62782;0;0
2023-01-02;1314;15589;0;0
2023-01-02;1314;35416;5;49.5
2023-01-02;1314;21141;1;31.14
2023-01-02;1314;35772;0;0
2023-01-02;1314;18064;157;610.73
2023-01-02;1314;9607;19;244.53
2023-10-28;1314;57912;1;12.61
2023-10-28;1314;62782;1;13.61
2023-10-28;1314;51957;0;0
2023-10-28;1314;15589;13;383.37
2023-10-28;1314;21141;9;271.17
2023-10-28;1314;35416;5;74.45
2023-10-28;1314;48812;3;27.57
2023-10-28;1314;48813;4;30.48
2023-10-28;1314;15590;2;80.9
2023-01-13;841;57912;1;8.62
2023-01-13;841;15590;1;31.08
2023-01-13;841;62782;2;11.96
2023-01-13;841;35416;1;5.79
2023-01-13;841;21141;0;0
2023-01-13;841;15589;2;52.3
2023-01-13;841;51957;5;29.45
2023-01-13;841;35772;0;0
2023-01-13;841;36857;1;2.27
2023-01-04;1314;62364;2;62.24
2023-10-21;841;57912;1;8.32
2023-10-21;841;15590;1;31.08
2023-10-21;841;62782;3;21.03
2023-10-21;841;48812;1;5.98
2023-10-21;841;42076;1;8.56
2023-10-21;841;48813;3;14.97
2023-10-21;841;35416;1;10.74
2023-10-21;841;55917;1;9.01
2023-10-21;841;15589;5;120.45
2023-10-21;841;21141;3;69.12
2023-10-21;841;51957;2;11.42
2023-10-21;841;35772;3;35.79
2023-10-21;841;1439;2;30.2
2023-10-21;841;18064;23;51.75
2023-10-21;841;9607;5;40
2023-10-21;841;36857;3;5.4
2023-10-21;841;20635;2;46.74
2023-10-21;841;58701;1;42.86
2023-10-21;841;31330;1;51.5
2023-10-16;841;57912;1;8.32
2023-10-16;841;15590;1;31.08
2023-10-16;841;62782;3;21.03
2023-10-16;841;48812;1;5.98
2023-10-16;841;42076;1;8.56
2023-10-16;841;48813;3;14.97
2023-10-16;841;35416;1;10.74
2023-10-16;841;55917;1;9.01
2023-10-16;841;15589;6;144.54
2023-10-16;841;21141;2;44.8
2023-10-16;841;51957;3;17.13
2023-10-16;841;35772;3;35.79
2023-10-16;841;1439;2;30.2
2023-10-16;1314;18064;123;477.24
2023-10-16;1314;9607;15;197.85
2023-10-16;1314;1439;1;18.92
2023-10-16;1314;36857;5;15.9
2023-10-16;1314;5345;9;74.79
2023-10-16;1314;58701;1;51.67
2023-10-16;1314;20635;8;240.8
2023-10-16;1314;31330;2;132.04
2023-10-16;1314;13315;3;134.28
2023-10-16;1314;44217;3;125.31
2023-01-03;841;18064;22;51.48
2023-01-03;841;9607;10;80
2023-01-03;841;5345;3;14.97
2023-01-03;841;1439;3;44.76
2023-01-03;841;31330;1;50.39
2023-01-03;841;58701;1;42.8
2023-01-03;841;20635;3;69.27
2023-01-03;1314;35416;5;49.5
2023-01-03;1314;21141;1;31.14
2023-01-03;1314;35772;0;0
2023-01-03;1314;18064;147;571.83
2023-01-03;1314;9607;18;231.66
2023-01-31;841;57912;1;8.62
2023-01-31;841;15590;1;31.08
2023-01-31;841;62782;2;11.96
2023-01-31;841;35416;1;5.79
2023-01-31;841;21141;0;0
2023-01-31;841;15589;2;52.3
2023-01-31;841;51957;4;23.56
2023-01-31;841;35772;0;0
2023-10-20;1314;18064;164;637.96
2023-10-20;1314;9607;15;197.85
2023-10-20;1314;1439;0;0
2023-10-20;1314;36857;5;15.9
2023-10-20;1314;5345;10;83.1
2023-10-20;1314;58701;1;51.67
2023-10-20;1314;20635;7;210.7
2023-10-20;1314;31330;4;263.92
2023-10-20;1314;13315;3;134.28
2023-10-20;1314;44217;3;125.31
2023-10-19;841;36857;4;7.2
2023-10-19;841;20635;2;46.74
2023-10-19;841;58701;1;42.86
2023-10-19;841;31330;1;51.5
2023-10-19;841;15590;1;31.08
2023-10-19;841;62782;3;21.03
2023-10-19;841;48812;1;5.98
2023-10-19;841;42076;1;8.56
2023-10-19;841;48813;3;14.97
2023-10-19;841;35416;1;10.74
2023-10-19;841;55917;1;9.01
2023-10-19;841;15589;5;120.45
2023-10-19;841;21141;2;44.8
2023-10-19;841;51957;2;11.42
2023-10-19;841;35772;3;35.79
2023-10-19;841;1439;2;30.2
2023-10-19;841;18064;24;54
2023-10-19;841;9607;6;48
2023-11-13;1314;57912;1;12.61
2023-11-13;1314;62782;1;13.61
2023-11-13;1314;51957;1;12.37
2023-11-13;1314;15589;9;265.41
2023-11-13;1314;21141;8;241.04
2023-11-13;1314;35416;6;89.34
2023-11-13;1314;48812;3;27.57
2023-11-13;1314;48813;3;22.86
2023-11-13;1314;15590;3;121.35
2023-11-13;1314;18064;96;373.44
2023-11-13;1314;9607;11;145.42
2023-11-13;1314;1439;5;93.9
2023-11-13;1314;36857;3;9.81
2023-11-13;1314;5345;10;83.2
2023-11-13;1314;58701;1;51.67
2023-11-13;1314;20635;6;180.36
2023-11-13;1314;31330;6;394.86
2023-11-13;1314;13315;1;44.76
2023-11-13;1314;44217;3;125.31
2023-10-12;841;20635;2;46.74
2023-10-12;841;58701;1;42.86
2023-10-12;841;31330;1;51.5
2023-11-29;1314;62364;1;32.58
2023-10-24;1314;57912;1;12.61
2023-10-24;1314;62782;1;13.61
2023-10-24;1314;51957;1;12.3
2023-10-24;1314;15590;3;121.35
2023-10-24;1314;15589;14;412.86
2023-10-24;1314;21141;9;271.17
2023-10-24;1314;35416;5;74.45
2023-10-24;1314;48812;3;27.57
2023-10-24;1314;48813;4;30.48
2023-11-29;1314;57912;1;12.61
2023-11-29;1314;62782;1;13.61
2023-11-29;1314;51957;1;12.37
2023-11-29;1314;21141;6;180.78
2023-11-29;1314;15589;15;442.35
2023-11-29;1314;35416;3;44.67
2023-11-29;1314;48812;4;39.64
2023-11-29;1314;48813;4;31.32
2023-11-29;1314;15590;3;121.35
2023-11-29;1314;18064;121;470.69
2023-11-29;1314;9607;15;200.1
2023-11-29;1314;1439;6;112.62
2023-11-29;1314;36857;6;20.04
2023-11-29;1314;5345;11;92.07
2023-11-29;1314;58701;1;51.67
2023-11-29;1314;20635;3;90.12
2023-11-29;1314;31330;5;329.05
2023-11-29;1314;13315;0;0
2023-11-29;1314;44217;3;125.31
2023-11-10;1314;62364;1;32.58
2023-10-06;1314;18064;147;570.36
2023-10-06;1314;9607;15;197.85
2023-10-06;1314;1439;0;0
2023-10-06;1314;36857;8;25.12
2023-10-06;1314;5345;10;83.1
2023-10-06;1314;58701;1;51.67
2023-10-06;1314;20635;7;210.7
2023-10-06;1314;31330;2;132.04
2023-10-06;1314;13315;3;134.28
2023-10-06;1314;44217;3;125.31
2023-10-11;841;20635;2;46.74
2023-10-11;841;58701;1;42.86
2023-10-11;841;31330;1;51.5
2023-10-11;1314;18064;147;570.36
2023-10-11;1314;9607;17;224.23
2023-10-11;1314;1439;0;0
2023-10-11;1314;36857;8;25.12
2023-10-11;1314;5345;12;99.72
2023-10-11;1314;58701;1;51.67
2023-10-11;1314;20635;8;240.8
2023-10-11;1314;31330;1;66.02
2023-10-11;1314;13315;3;134.28
2023-10-11;1314;44217;3;125.31
2023-10-27;1314;62364;1;32.58
2023-01-17;841;57912;1;8.62
2023-01-17;841;15590;1;31.08
2023-01-17;841;62782;2;11.96
2023-01-17;841;35416;1;5.79
2023-01-17;841;15589;2;52.3
2023-01-17;841;21141;1;25.98
2023-01-17;841;51957;5;29.45
2023-01-17;841;35772;0;0
2023-01-10;1314;18064;196;762.44
2023-01-10;1314;9607;17;218.79
2023-01-10;1314;1439;6;110.4
2023-01-10;1314;36857;24;84.96
2023-01-10;1314;5345;2;16.08
2023-01-10;1314;13315;3;132.21
2023-01-10;1314;44217;2;78.6
2023-01-10;1314;58701;2;103.34
2023-01-10;1314;20635;6;178.02
2023-01-10;1314;31330;5;325.4
2023-12-18;841;1439;1;15.1
2023-12-18;841;18064;12;27
2023-12-18;841;9607;4;32.68
2023-12-18;841;36857;3;6.06
2023-12-18;841;20635;1;23.33
2023-12-18;841;58701;1;42.86
2023-12-18;841;31330;1;51.5
2023-10-23;1314;62364;1;32.58
2023-10-27;841;57912;1;8.32
2023-10-27;841;15590;1;31.08
2023-10-27;841;62782;3;21.03
2023-10-27;841;48812;1;5.98
2023-10-27;841;42076;1;8.56
2023-10-27;841;48813;3;14.97
2023-10-27;841;35416;1;10.74
2023-10-27;841;55917;1;9.01
2023-10-27;841;15589;5;120.45
2023-10-27;841;21141;3;69.12
2023-10-27;841;51957;2;11.42
2023-10-27;841;35772;3;35.79
2023-10-27;841;1439;2;30.2
2023-10-27;841;18064;19;42.75
2023-10-27;841;9607;4;32
2023-10-27;841;36857;3;5.4
2023-10-27;841;20635;1;23.37
2023-10-27;841;58701;1;42.86
2023-10-27;841;31330;1;51.5
2023-11-29;841;57912;1;8.32
2023-11-29;841;15590;1;31.08
2023-11-29;841;48812;1;5.98
2023-11-29;841;48813;3;14.97
2023-11-29;841;62782;3;21.03
2023-11-29;841;42076;1;8.56
2023-11-29;841;35772;3;35.79
2023-11-29;841;55917;1;9.01
2023-11-29;841;35416;1;10.74
2023-11-29;841;51957;2;11.42
2023-11-29;841;15589;3;72.27
2023-11-29;841;21141;3;70.41
2023-11-29;841;1439;2;30.2
2023-01-12;841;18064;25;58.5
2023-01-12;841;9607;10;80
2023-01-12;841;5345;3;14.97
2023-01-12;841;1439;3;44.76
2023-01-12;841;31330;1;50.39
2023-01-12;841;58701;1;42.8
2023-01-12;841;20635;3;69.27
2023-10-11;841;57912;1;8.32
2023-10-11;841;15590;1;31.08
2023-10-11;841;62782;3;21.03
2023-10-11;841;48812;1;5.98
2023-10-11;841;42076;1;8.56
2023-10-11;841;48813;3;14.97
2023-10-11;841;35416;0;0
2023-10-11;841;55917;1;9.01
2023-10-11;841;15589;6;144.54
2023-10-11;841;21141;3;67.2
2023-10-11;841;51957;3;17.13
2023-10-11;841;35772;3;35.79
2023-10-11;841;1439;2;30.2
2023-10-11;841;18064;11;24.75
2023-10-11;841;9607;4;32
2023-10-11;841;36857;3;5.13
2023-10-17;1314;62364;1;32.58
2023-10-04;1314;58701;1;51.67
2023-10-04;1314;20635;7;210.7
2023-10-04;1314;31330;2;132.04
2023-10-04;1314;13315;3;134.28
2023-10-04;1314;44217;3;125.31
2023-01-24;1314;62364;1;31.12
2023-10-30;841;57912;1;8.32
2023-10-30;841;15590;1;31.08
2023-10-30;841;62782;3;21.03
2023-10-30;841;48812;1;5.98
2023-10-30;841;48813;3;14.97
2023-10-30;841;42076;1;8.56
2023-10-30;841;35416;1;10.74
2023-10-30;841;55917;1;9.01
2023-10-30;841;15589;4;96.36
2023-10-30;841;21141;3;69.12
2023-10-30;841;51957;2;11.42
2023-10-30;841;35772;3;35.79
2023-10-30;841;1439;2;30.2
2023-10-30;841;18064;19;42.75
2023-10-30;841;9607;5;40
2023-10-30;841;36857;3;5.4
2023-10-30;841;20635;1;23.37
2023-10-30;841;58701;1;42.86
2023-10-30;841;31330;1;51.5
2023-11-21;1314;62364;1;32.58
2023-10-31;1314;18064;147;571.83
2023-10-31;1314;9607;15;197.85
2023-10-31;1314;1439;2;37.84
2023-10-31;1314;36857;9;29.43
2023-10-31;1314;5345;13;108.03
2023-10-31;1314;58701;1;51.67
2023-10-31;1314;20635;6;180.54
2023-10-31;1314;31330;6;394.86
2023-10-31;1314;13315;2;89.52
2023-10-31;1314;44217;4;167.08
2023-10-23;1314;20635;7;210.7
2023-10-23;1314;31330;6;394.86
2023-10-23;1314;13315;3;134.28
2023-10-23;1314;44217;2;83.54
2023-10-23;1314;18064;157;610.73
2023-10-23;1314;9607;15;197.85
2023-10-23;1314;1439;0;0
2023-10-23;1314;36857;7;22.68
2023-10-23;1314;5345;9;74.79
2023-10-23;1314;58701;1;51.67
2023-11-01;1314;18064;144;560.16
2023-11-01;1314;9607;15;197.85
2023-11-01;1314;1439;2;37.84
2023-11-01;1314;36857;9;29.43
2023-11-01;1314;5345;12;99.72
2023-11-01;1314;58701;1;51.67
2023-11-01;1314;20635;6;180.54
2023-11-01;1314;31330;6;394.86
2023-11-01;1314;13315;2;89.52
2023-11-01;1314;44217;4;167.08
2023-11-01;1314;57912;1;12.61
2023-11-01;1314;62782;1;13.61
2023-11-01;1314;51957;0;0
2023-11-01;1314;15589;13;383.37
2023-11-01;1314;21141;9;271.17
2023-11-01;1314;35416;7;104.23
2023-11-01;1314;48812;3;27.57
2023-11-01;1314;48813;4;30.48
2023-11-01;1314;15590;2;80.9
2023-01-11;1314;62364;1;31.12
2023-01-11;1314;18064;202;785.78
2023-01-11;1314;9607;19;244.53
2023-01-11;1314;1439;6;110.4
2023-01-11;1314;36857;24;84.96
2023-01-11;1314;5345;2;16.08
2023-01-11;1314;13315;3;132.21
2023-01-11;1314;44217;2;78.6
2023-01-11;1314;58701;2;103.34
2023-01-11;1314;20635;7;207.69
2023-01-11;1314;31330;5;325.4
2023-12-22;1314;15590;3;121.35
2023-12-22;1314;18064;100;389
2023-12-22;1314;9607;13;174.07
2023-12-22;1314;1439;3;56.31
2023-12-22;1314;36857;5;16.75
2023-12-22;1314;5345;11;92.29
2023-12-22;1314;58701;1;51.67
2023-12-22;1314;20635;8;240
2023-12-22;1314;31330;5;329.05
2023-12-22;1314;13315;1;38.69
2023-12-22;1314;44217;3;106.59
2023-01-23;841;36857;1;2.27
2023-01-23;841;18064;8;18.72
2023-01-23;841;9607;8;64
2023-01-23;841;5345;2;9.98
2023-01-23;841;1439;3;44.76
2023-01-23;841;31330;1;50.39
2023-01-23;841;58701;1;42.8
2023-01-23;841;20635;3;69.27
2023-01-04;841;57912;1;8.62
2023-01-04;841;15590;1;31.08
2023-01-04;841;62782;2;11.96
2023-01-04;841;35416;1;5.79
2023-01-04;841;21141;1;25.98
2023-01-04;841;15589;2;51.16
2023-01-04;841;51957;5;29.45
2023-01-04;841;35772;0;0
2023-01-04;841;36857;1;2.27
2023-10-06;1314;57912;1;12.61
2023-10-06;1314;62782;1;13.61
2023-10-06;1314;51957;1;12.3
2023-10-06;1314;15590;3;121.35
2023-10-06;1314;15589;9;265.41
2023-10-06;1314;21141;9;271.8
2023-10-06;1314;35416;3;44.76
2023-10-06;1314;48812;4;36.76
2023-10-06;1314;48813;4;29.64
2023-10-06;841;1439;2;30.2
2023-10-06;841;18064;8;18
2023-10-06;841;9607;5;40
2023-10-06;841;36857;3;5.13
2023-10-06;841;57912;1;8.32
2023-10-06;841;15590;1;31.08
2023-10-06;841;62782;3;21.03
2023-10-06;841;48812;1;5.98
2023-10-06;841;42076;1;8.56
2023-10-06;841;35416;1;10.74
2023-10-06;841;55917;1;9.01
2023-10-06;841;15589;5;120.5
2023-10-06;841;21141;3;67.2
2023-10-06;841;48813;3;14.97
2023-10-06;841;51957;3;17.13
2023-10-06;841;35772;3;35.79
2023-10-06;841;20635;2;46.74
2023-10-06;841;58701;1;42.86
2023-10-06;841;31330;1;51.5
2023-10-10;1314;18064;145;562.6
2023-10-10;1314;9607;18;237.42
2023-10-10;1314;1439;0;0
2023-10-10;1314;36857;8;25.12
2023-10-10;1314;5345;12;99.72
2023-10-10;1314;58701;1;51.67
2023-10-10;1314;20635;8;240.8
2023-10-10;1314;31330;2;132.04
2023-10-10;1314;13315;3;134.28
2023-10-10;1314;44217;3;125.31
2023-11-27;1314;62364;1;32.58
2023-11-27;1314;58701;1;51.67
2023-11-27;1314;20635;4;120.16
2023-11-27;1314;31330;5;329.05
2023-11-27;1314;13315;0;0
2023-11-27;1314;44217;3;125.31
2023-10-06;1314;62364;1;32.58
2023-11-08;1314;62364;1;32.58
2023-10-13;1314;62364;1;32.58
2023-10-14;1314;62364;1;32.58
2023-10-09;841;20635;2;46.74
2023-10-09;841;58701;1;42.86
2023-10-09;841;31330;1;51.5
2023-02-24;1314;62364;2;64.6
2023-11-11;1314;62364;1;32.58
2023-10-03;1314;20635;6;180.6
2023-10-03;1314;31330;2;132.04
2023-10-03;1314;13315;3;134.28
2023-10-03;1314;44217;3;125.31
2023-01-03;1314;62364;2;62.24
2023-10-05;1314;57912;1;12.61
2023-10-05;1314;62782;1;13.61
2023-10-05;1314;51957;1;12.3
2023-10-05;1314;15590;3;121.35
2023-10-05;1314;15589;9;265.41
2023-10-05;1314;21141;9;271.8
2023-10-05;1314;35416;3;44.76
2023-10-05;1314;48812;4;36.76
2023-10-05;1314;48813;5;37.05
2023-10-05;1314;18064;158;613.04
2023-10-05;1314;9607;16;211.04
2023-10-05;1314;1439;3;55.47
2023-10-05;1314;36857;8;25.12
2023-10-05;1314;5345;10;83.1
2023-01-09;1314;18064;195;758.55
2023-01-09;1314;9607;18;231.66
2023-01-09;1314;1439;1;18.4
2023-01-09;1314;36857;24;84.96
2023-01-09;1314;5345;2;16.08
2023-01-09;1314;13315;3;132.21
2023-01-09;1314;44217;2;78.6
2023-01-09;1314;58701;2;103.34
2023-01-09;1314;20635;6;178.02
2023-01-09;1314;31330;5;325.4
2023-01-30;1314;62364;1;31.12
2023-11-27;841;57912;1;8.32
2023-11-27;841;15590;1;31.08
2023-11-27;841;62782;3;21.03
2023-11-27;841;48812;1;5.98
2023-11-27;841;48813;3;14.97
2023-11-27;841;42076;1;8.56
2023-11-27;841;35772;3;35.79
2023-11-27;841;55917;1;9.01
2023-11-27;841;35416;1;10.74
2023-11-27;841;51957;2;11.42
2023-11-27;841;15589;3;72.27
2023-11-27;841;21141;3;70.41
2023-11-27;841;1439;2;30.2
2023-11-27;841;18064;9;20.25
2023-11-27;841;9607;6;48.66
2023-11-27;841;36857;2;3.6
2023-10-13;841;18064;28;63
2023-10-13;841;9607;4;32
2023-10-13;841;36857;4;7.2
2023-10-13;841;20635;2;46.74
2023-10-13;841;58701;1;42.86
2023-10-13;841;31330;1;51.5
2023-10-20;1314;57912;1;12.61
2023-10-20;1314;62782;1;13.61
2023-10-20;1314;51957;1;12.3
2023-10-20;1314;15590;3;121.35
2023-10-20;1314;15589;14;412.86
2023-10-20;1314;21141;9;271.35
2023-10-20;1314;35416;3;44.67
2023-10-20;1314;48812;4;36.76
2023-10-20;1314;48813;4;29.64
2023-11-27;841;20635;1;23.37
2023-11-27;841;58701;1;42.86
2023-11-27;841;31330;1;51.5
2023-01-11;1314;57912;1;10.84
2023-01-11;1314;51957;4;48.92
2023-01-11;1314;62782;0;0
2023-01-11;1314;15589;1;31.69
2023-01-11;1314;35416;5;49.5
2023-01-11;1314;21141;0;0
2023-01-11;1314;35772;0;0
2023-01-11;841;57912;1;8.62
2023-01-11;841;15590;1;31.08
2023-01-11;841;62782;2;11.96
2023-01-11;841;35416;1;5.79
2023-01-11;841;21141;0;0
2023-01-11;841;15589;2;52.02
2023-01-11;841;51957;5;29.45
2023-01-11;841;35772;0;0
2023-01-11;841;36857;1;2.27
2023-11-28;1314;62364;1;32.58
2023-10-21;1314;20635;7;210.7
2023-10-21;1314;31330;6;394.86
2023-10-21;1314;13315;3;134.28
2023-10-21;1314;44217;3;125.31
2023-10-21;1314;18064;169;657.41
2023-10-21;1314;9607;15;197.85
2023-10-21;1314;1439;0;0
2023-10-21;1314;36857;7;22.68
2023-10-21;1314;5345;9;74.79
2023-10-21;1314;58701;1;51.67
2023-10-17;1314;18064;157;610.73
2023-10-17;1314;9607;15;197.85
2023-10-17;1314;1439;1;18.92
2023-10-17;1314;36857;5;15.9
2023-10-17;1314;5345;9;74.79
